timestamp,protocol,src_ip,dst_ip,src_port,dst_port,packet_size,flags,ttl,payload_size
2025-12-11 01:16:11.700409,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.700917,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.701078,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.701218,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.701352,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.701483,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.701614,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.701740,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.701865,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.701992,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.702097,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.710920,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.711582,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.712177,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.713032,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.713455,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.713612,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.713722,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.718779,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.718924,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.719056,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.719205,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.719318,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.719415,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.734434,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.734573,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.734702,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.734825,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.735073,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.735349,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.735481,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.738773,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.738929,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.739064,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.739201,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.739336,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.739457,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.739566,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.756907,TCP,104.208.16.95,10.10.2.10,443,50736,74,SAE,100,0
2025-12-11 01:16:11.757074,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.757227,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.757374,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.757519,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.757652,TCP,10.10.2.10,104.208.16.95,50736,443,66,A,64,0
2025-12-11 01:16:11.757794,TCP,10.10.2.10,104.208.16.95,50736,443,583,PA,64,517
2025-12-11 01:16:11.757914,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.758030,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.759228,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.759373,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.759514,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.759655,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.759800,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.759929,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.760046,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.769173,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.769337,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.769496,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.769649,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.769799,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.769936,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.770183,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.780689,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.780862,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.781029,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.781197,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.781392,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.781550,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.789312,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.789487,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.789655,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.789821,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.789986,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.790134,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.790268,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.804049,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.804249,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.804433,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.804617,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.804800,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.804963,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.805111,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.809333,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.809546,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.809785,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.809995,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.810179,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.810336,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.821038,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.826766,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.827017,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.827321,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.827564,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.827780,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.828143,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.832817,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.833065,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.833461,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.833685,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.833903,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.834096,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.834271,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.849405,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.849676,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.850064,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.850367,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.850672,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.850937,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.851203,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.851463,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.851673,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.851889,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.852111,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.852296,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.859925,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.860182,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.860433,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.860680,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.860934,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.861169,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.861371,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.873252,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.873514,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.873767,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.873992,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.874364,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.874821,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.875053,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.880056,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.880326,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.880587,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.880879,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.881116,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.881335,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.895491,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.895806,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.896111,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.896417,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.896745,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.897034,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.897285,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.900348,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.900678,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.901046,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.901403,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.901693,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.901969,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.902181,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.918791,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.919125,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.919443,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.919751,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.920079,TCP,104.208.16.95,10.10.2.10,443,50736,165,PA,100,99
2025-12-11 01:16:11.920385,TCP,10.10.2.10,104.208.16.95,50736,443,66,A,64,0
2025-12-11 01:16:11.920636,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.920880,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.921183,TCP,10.10.2.10,104.208.16.95,50736,443,503,PA,64,437
2025-12-11 01:16:11.921494,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.921799,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.922349,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.922672,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.922967,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.923183,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.923421,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.939987,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.940312,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.940628,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.940899,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.941206,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.941476,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.941777,TCP,10.10.2.10,17.248.213.69,50733,443,105,PA,64,39
2025-12-11 01:16:11.942253,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.942560,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.942867,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.943172,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.943475,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.943796,TCP,10.10.2.10,17.248.213.69,50733,443,90,PA,64,24
2025-12-11 01:16:11.944051,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.944296,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.944556,TCP,10.10.2.10,17.248.213.69,50733,443,66,FA,64,0
2025-12-11 01:16:11.950765,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.951142,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.951479,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.951809,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.952125,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.952414,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.952643,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.961453,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.961774,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.962081,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.962385,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.962670,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.963188,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.963529,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.963788,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.965129,TCP,17.248.213.69,10.10.2.10,443,50733,66,A,49,0
2025-12-11 01:16:11.965382,TCP,17.248.213.69,10.10.2.10,443,50733,66,FA,49,0
2025-12-11 01:16:11.965635,TCP,10.10.2.10,17.248.213.69,50733,443,66,FA,64,0
2025-12-11 01:16:11.969615,TCP,17.248.213.69,10.10.2.10,443,50733,66,A,49,0
2025-12-11 01:16:11.970219,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.970534,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.970848,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.971155,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.971428,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.971676,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.984018,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.984351,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.984668,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.984982,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:11.985302,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.985608,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.985861,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:11.990763,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.991075,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:11.991374,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:11.991679,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:11.991963,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:11.992210,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:12.000968,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.001285,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:12.001588,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:12.001896,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:12.002197,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.002468,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:12.002713,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:12.011178,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:12.011505,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.011816,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:12.012123,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.012428,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:12.012703,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:12.013008,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:12.021103,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:12.021423,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:12.021733,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.022033,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:12.022431,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.022783,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:12.023106,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:12.031117,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:12.031459,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.031785,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:12.032142,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:12.032497,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:12.032890,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:12.041198,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:12.041520,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.041824,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:12.042137,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.042448,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:12.048075,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:12.048542,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:12.077704,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.077981,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:12.078154,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:12.078303,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:12.078474,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.078629,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:12.078949,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:12.079103,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:12.079244,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.079383,TCP,5.161.7.195,10.10.2.10,443,50731,1414,PA,51,1348
2025-12-11 01:16:12.079527,TCP,195.187.242.79,10.10.2.10,443,50708,1414,PA,115,1348
2025-12-11 01:16:12.079651,TCP,10.10.2.10,195.187.242.79,50708,443,66,A,64,0
2025-12-11 01:16:12.079776,TCP,10.10.2.10,5.161.7.195,50731,443,66,A,64,0
2025-12-11 01:16:12.079951,TCP,104.208.16.95,10.10.2.10,443,50736,1414,A,100,1348
2025-12-11 01:16:12.080089,TCP,104.208.16.95,10.10.2.10,443,50736,1414,A,100,1348
2025-12-11 01:16:12.080225,TCP,104.208.16.95,10.10.2.10,443,50736,1414,A,100,1348
2025-12-11 01:16:12.080342,TCP,10.10.2.10,104.208.16.95,50736,443,66,A,64,0
2025-12-11 01:16:12.080479,TCP,104.208.16.95,10.10.2.10,443,50736,512,PA,100,446
2025-12-11 01:16:12.080616,TCP,5.161.7.195,10.10.2.10,443,50731,1414,A,51,1348
2025-12-11 01:16:12.080755,TCP,195.187.242.79,10.10.2.10,443,50708,1414,A,115,1348
2025-12-11 01:16:12.080924,TCP,10.10.2.10,104.208.16.95,50736,443,66,A,64,0
2025-12-11 01:16:12.081045,TCP,10.10.2.10,104.208.16.95,50736,443,66,A,64,0
2025-12-11 01:16:12.081188,TCP,10.10.2.10,104.208.16.95,50736,443,1414,A,64,1348
2025-12-11 01:16:12.081373,TCP,10.10.2.10,104.208.16.95,50736,443,352,PA,64,286
